# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.728808275798368,1.0566882951947734,-166.91754531267796,0,3.0,-0.05745063238218931,0.0,0.0,0.0
 0.10442730827649038,14.71287523772353,1.0529857040087045,-166.91754531267796,0.31328192482947115,3.0,-0.05745063238218931,0.0,-1.2463623302751725,0.0
 0.14755166725570024,14.696995187974395,1.0493111244522635,-166.9712938892269,0.44265500176710076,3.0000000000000013,-0.05799234208133342,0.0,-1.6382000358232098,0.0
 0.18055338003712237,14.681167812233491,1.045664464137423,-167.02535729628767,0.5416601401113672,3.000000000000001,-0.058536666087938,0.0,-1.9597319882296327,0.0
 0.20830116666340442,14.66539279618335,1.042045630676155,-167.07973552134177,0.6249034999902133,2.999999999999999,-0.05908355347459045,0.0,-2.2432053370417093,0.0
 0.23268279108728368,14.649669825506493,1.038454531680432,-167.13442851137515,0.6980483732618511,3.0,-0.059632951714475045,0.0,-2.5021026993563735,0.0
 0.25466736461458106,14.633998585885447,1.0348910747622264,-167.189436172142,0.7640020938437432,2.9999999999999973,-0.06018480654937487,0.0,-2.743641611055155,0.0
 0.27483114806346565,14.61837876300274,1.031355167533511,-167.24475836744867,0.824493444190397,3.0000000000000053,-0.060739061297554256,0.0,-2.9722238335458973,0.0
 0.29354997749893125,14.602810042540899,1.0278467176062573,-167.30039491843283,0.8806499324967939,3.000000000000003,-0.061295657723973565,0.0,-3.1907654294997716,0.0
 0.31108516949358117,14.58729211018245,1.0243656325924388,-167.356345602849,0.9332555084807437,3.0,-0.06185453590841127,0.0,-3.4013130298797702,0.0
 0.327627178704739,14.571824651609917,1.0209118201040273,-167.4126101543193,0.9828815361142171,2.9999999999999964,-0.06241563366352713,0.0,-3.605365779080039,0.0
 0.3433199296688927,14.556407352505833,1.0174851877529951,-167.4691882616251,1.029959789006678,2.999999999999993,-0.06297888651043466,0.0,-3.8040585752464353,0.0
 0.3582753529967217,14.541039898552718,1.0140856431513148,-167.52607956798175,1.074826058990165,2.9999999999999964,-0.06354422878033276,0.0,-3.9982733442485734,0.0
 0.37258255447800664,14.525721975433106,1.0107130939109588,-167.58328367029517,1.1177476634340198,2.9999999999999925,-0.06411159190631995,0.0,-4.18871014206405,0.0
 0.38631385748430375,14.510453268829515,1.0073674476438994,-167.6408001184614,1.158941572452911,3.0,-0.06468090603241247,0.0,-4.37593448645015,0.0
 0.3995289310475979,14.495233464424478,1.0040486119621093,-167.69862841460798,1.1985867931427936,3.000000000000004,-0.06525209875255306,0.0,-4.560409965163433,0.0
 0.41227769667122305,14.480062247900518,1.0007564944775604,-167.75676801240152,1.236833090013669,3.0,-0.06582509599091875,0.0,-4.742521339333356,0.0
 0.4246024285422673,14.464939304940165,0.9974910028022257,-167.8152183163015,1.273807285626802,3.0000000000000044,-0.0663998211319404,0.0,-4.922591327285566,0.0
 0.4365393050046061,14.449864321225945,0.9942520445480768,-167.8739786808499,1.3096179150138183,3.0000000000000093,-0.066976195733289,0.0,-5.100893050926865,0.0
 0.4481195770312056,14.434836982440382,0.991039527327087,-167.93304840995822,1.3443587310936167,2.9999999999999902,-0.06755413927846288,0.0,-5.277659435824717,0.0
 0.4593704633243944,14.419856974266004,0.987853358751228,-167.99242675616486,1.3781113899731832,3.0,-0.06813356887031721,0.0,-5.453090435394372,0.0
 0.4703158464044756,14.404923982385341,0.9846934464324727,-168.05211291995056,1.4109475392134267,3.0,-0.0687143997210181,0.0,-5.627358651046499,0.0
 0.4809768212578277,14.390037692480913,0.9815596979827931,-168.11210604902016,1.442930463773483,2.9999999999999947,-0.06929654484672174,0.0,-5.800613767773863,0.0
 0.4913721330251609,14.375197790235253,0.9784520210141618,-168.17240523757806,1.4741163990754826,3.0,-0.06987991475951374,0.0,-5.972986099787915,0.0
 0.501518529997559,14.360403961330885,0.9753703231385513,-168.2330095256571,1.5045555899926766,2.9999999999999782,-0.07046441824643179,0.0,-6.144589441244036,0.0
 0.5114310511387417,14.345655891450333,0.9723145119679338,-168.29391789839735,1.5342931534162245,2.999999999999989,-0.07104996160541292,0.0,-6.315523394119876,0.0
 0.5211232623998937,14.33095326627613,0.9692844951142816,-168.3551292853579,1.5633697871996806,2.9999999999999885,-0.0716364491398974,0.0,-6.4858752797945165,0.0
 0.5306074525579327,14.316295771490795,0.9662801801895676,-168.41664255985282,1.5918223576737975,2.9999999999999885,-0.0722237827365495,0.0,-6.655721713533026,0.0
 0.5398947967467449,14.30168309277686,0.9633014748057637,-168.4784565382313,1.619684390240234,3.0,-0.0728118620742464,0.0,-6.825129931030981,0.0
 0.5489954939703442,14.287114915816852,0.9603482865748424,-168.54056997924536,1.646986481911032,3.000000000000012,-0.07340058489336587,0.0,-6.994158888261544,0.0
 0.5579188834888008,14.272590926293297,0.9574205231087763,-168.6029815833593,1.673756650466402,3.000000000000025,-0.07398984645711278,0.0,-7.162860199577924,0.0
 0.5666735439166499,14.25811080988872,0.9545180920195376,-168.66568999209878,1.7000206317499493,2.999999999999987,-0.07457953976223747,0.0,-7.331278931455802,0.0
 0.5752673780747238,14.243674252285645,0.9516409009190987,-168.72869378740228,1.7258021342241712,3.000000000000013,-0.0751695556942733,0.0,-7.499454280201764,0.0
 0.5837076860234489,14.229280939166603,0.9487888574194323,-168.79199149097457,1.7511230580703465,3.0000000000000133,-0.07575978301005198,0.0,-7.667420155820377,0.0
