# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,14.637714457247096,4.427159581591892,164.8401768910214,0,3.0,0.04892003168407491,0.0,0.0,0.0
 0.0985500900222811,14.623653247967187,4.4309693417860085,164.8401768910214,0.29565027006684325,2.9999999999999996,0.04892003168407491,0.0,1.0023952295851493,0.0
 0.13916639194795835,14.609671811602771,4.434746825930163,164.8808904783151,0.417499175843875,3.000000000000001,0.050058307677985504,0.0,1.3348445351202396,0.0
 0.17019388700330232,14.595769466031614,4.4384921605045164,164.92230736052818,0.5105816610099069,2.9999999999999982,0.05121541703758236,0.0,1.6176278236838453,0.0
 0.1962361076580529,14.581945529131472,4.442205471989237,164.96443398124984,0.5887083229741586,3.0,0.052391452305382016,0.0,1.8755216201705796,0.0
 0.21907921689435905,14.568199318780104,4.445886886864485,165.00727672649444,0.657237650683077,2.9999999999999987,0.053586496515115566,0.0,2.118768071776783,0.0
 0.23964078456641646,14.554530152855273,4.449536531610427,165.0508419195837,0.7189223536992493,3.0,0.05480062246217922,0.0,2.352803257446602,0.0
 0.25846679411425466,14.540937349234742,4.453154532707225,165.09513581617256,0.775400382342764,3.0000000000000058,0.05603389233634155,0.0,2.5809212248243982,0.0
 0.2759135810452428,14.527420225796268,4.456741016635046,165.14016459886773,0.8277407431357283,3.0,0.05728635725724571,0.0,2.805294376997521,0.0
 0.292229078432659,14.513978100417612,4.460296109874051,165.18593437194656,0.876687235297977,3.0,0.05855805653777889,0.0,3.027443255126696,0.0
 0.3075941174548952,14.500610290976534,4.463819938904406,165.23245115569918,0.9227823523646856,3.000000000000007,0.05984901730333886,0.0,3.248480481874946,0.0
 0.3221454516711158,14.487316115350795,4.4673126302062744,165.2797208808858,0.9664363550133473,2.9999999999999885,0.06115925366216481,0.0,3.469248752164277,0.0
 0.33598951573814534,14.474094891418156,4.47077431025982,165.32774938287525,1.007968547214436,3.0,0.06248876666876691,0.0,3.6904041328647104,0.0
 0.34921110640205677,14.460945937056376,4.4742051055452094,165.3765423957044,1.0476333192061704,3.0000000000000124,0.06383754357080627,0.0,3.912468962745975,0.0
 0.3618791047536164,14.447868570143216,4.477605142542603,165.42610554607498,1.0856373142608493,3.0,0.06520555662187486,0.0,4.135866831624808,0.0
 0.37405038662487755,14.434862108556436,4.480974547732168,165.47644434706467,1.1221511598746328,3.0,0.06659276355179958,0.0,4.360946534190143,0.0
 0.38577257684969085,14.421925870173796,4.484313447594065,165.5275641918987,1.1573177305490725,2.999999999999986,0.06799910602219716,0.0,4.587998899548755,0.0
 0.3970860397859063,14.40905917287306,4.487621968608462,165.57947034740016,1.1912581193577187,2.999999999999995,0.06942450990637013,0.0,4.817268946053534,0.0
 0.40802535014984925,14.396261334531985,4.490900237255521,165.63216794750764,1.2240760504495476,2.999999999999995,0.07086888366088244,0.0,5.04896479260408,0.0
 0.41862040105256254,14.383531673028333,4.494148380015405,165.68566198649125,1.2558612031576875,3.0,0.07233211902048962,0.0,5.283264347803294,0.0
 0.4288972530306083,14.37086950623986,4.497366523368281,165.73995731215453,1.2866917590918248,2.9999999999999947,0.0738140888550874,0.0,5.520320383527844,0.0
 0.4388787944850227,14.358274152044334,4.500554793794311,165.79505861890436,1.3166363834550678,2.9999999999999942,0.07531464819086478,0.0,5.760264440147473,0.0
 0.44858526237067287,14.345744928319508,4.50371331777366,165.85097044070548,1.3457557871120183,2.9999999999999942,0.07683363240760288,0.0,6.003209858321838,0.0
 0.45803465769196694,14.33328115294315,4.506842221786491,165.90769714385348,1.3741039730759006,3.0000000000000115,0.07837085705632915,0.0,6.24925417954276,0.0
 0.46724308069092624,14.32088214379301,4.509941632312971,165.96524291976672,1.4017292420727785,3.0,0.07992611741349429,0.0,6.498481029775707,0.0
 0.4762250039382004,14.308547218746858,4.51301167583326,166.02361177760002,1.428675011814601,3.000000000000006,0.08149918769497642,0.0,6.750961622071348,0.0
 0.4849934968475584,14.29627569568245,4.516052478827525,166.0828075367145,1.4549804905426749,2.999999999999987,0.08308982035437283,0.0,7.006755982773911,0.0
 0.4935604117853438,14.284066892477549,4.5190641677759285,166.14283381920876,1.4806812353560315,3.0000000000000324,0.08469774579633332,0.0,7.26591390399451,0.0
 0.5019365395199941,14.271920127009912,4.522046869158636,166.2036940421776,1.5058096185599823,3.0000000000000133,0.08632267166817437,0.0,7.52847574800228,0.0
 0.5101317399747173,14.259834717157304,4.525000709455811,166.26539141005097,1.5303952199241517,2.999999999999973,0.08796428231725846,0.0,7.794473071370808,0.0
 0.5181550529216687,14.247809980797479,4.527925815147617,166.32792890675918,1.554465158765006,2.9999999999999862,0.08962223808196848,0.0,8.063929139840864,0.0
 0.5260147922595904,14.235845235808204,4.5308223127142195,166.3913092878378,1.5780443767787709,3.0,0.09129617491264926,0.0,8.33685935824022,0.0
 0.5337186267598574,14.223939800067235,4.533690328635781,166.45553507258566,1.601155880279572,3.000000000000014,0.092985704071069,0.0,8.613271579828966,0.0
 0.5412736495846929,14.212092991452332,4.536529989392466,166.5206085359678,1.6238209487540787,3.0,0.09469041117291103,0.0,8.89316640192776,0.0
 0.5486864384313891,14.20030412784126,4.53934142146444,166.58653170068382,1.6460593152941672,3.0,0.09640985572619834,0.0,9.176537364327867,0.0
